account_id,company_name,segment,industry,region,arr,signup_date
ACC-00930,Hernandez-Dawson,SMB,EdTech,Midwest,9845.69,2024-07-26
ACC-00931,Foster-Williams,SMB,InsurTech,South,22050.74,2025-09-12
ACC-00932,Green-Ewing,SMB,Logistics,EMEA,18196.83,2026-03-13
ACC-00933,Crane Group,SMB,HealthTech,West,16198.1,2024-05-13
ACC-00934,"Adkins, Wright and Murray",Enterprise,InsurTech,West,368060.38,2026-03-04
ACC-00935,Martinez Inc,Mid-Market,EdTech,EMEA,52344.46,2024-02-14
ACC-00936,Anderson Group,Mid-Market,EdTech,Midwest,85997.41,2025-05-08
ACC-00937,Parks-Pace,Mid-Market,EdTech,Northeast,63288.13,2026-01-29
ACC-00938,Aguilar LLC,Enterprise,Data Infrastructure,West,221901.71,2024-09-17
ACC-00939,Johnson Inc,SMB,HR Tech,West,12815.53,2025-07-10
ACC-00940,Orr Group,SMB,HR Tech,West,20055.53,2026-03-19
ACC-00941,Davis LLC,SMB,InsurTech,West,16835.95,2025-01-19
ACC-00942,Williams Group,Mid-Market,E-commerce,South,48547.54,2024-06-07
ACC-00943,Jackson PLC,SMB,Data Infrastructure,Northeast,12442.15,2025-07-02
ACC-00944,Underwood-Foster,SMB,E-commerce,EMEA,12684.53,2025-11-27
ACC-00945,Reyes Group,SMB,HR Tech,South,17385.78,2025-07-24
ACC-00946,Gomez and Sons,SMB,E-commerce,EMEA,17433.49,2024-09-16
ACC-00947,Ramirez-Stephenson,Enterprise,Data Infrastructure,Northeast,330000.29,2025-02-11
ACC-00948,Mendez PLC,Mid-Market,HealthTech,Midwest,54028.67,2025-12-17
ACC-00949,Holland Group,Enterprise,HealthTech,Midwest,247586.5,2026-03-15
ACC-00950,Andrade-Mendoza,SMB,InsurTech,EMEA,19849.98,2025-12-24
ACC-00951,Ramirez and Sons,SMB,EdTech,West,21674.28,2026-04-23
ACC-00952,Gonzalez-Wilkerson,SMB,Data Infrastructure,South,9498.39,2024-09-26
ACC-00953,"Wright, Mcknight and Stephens",SMB,HealthTech,EMEA,8641.84,2025-01-28
ACC-00954,Mayo Ltd,Enterprise,EdTech,EMEA,293414.32,2024-10-20
ACC-00955,Castillo-Harrington,Mid-Market,Data Infrastructure,West,86471.53,2026-04-19
ACC-00956,Durham-Shaw,SMB,Logistics,South,8182.08,2026-05-20
ACC-00957,Nelson-Johnson,Mid-Market,InsurTech,Northeast,37658.52,2026-03-13
ACC-00958,"Robinson, Huang and Osborne",Mid-Market,InsurTech,Midwest,64987.35,2025-11-21
ACC-00959,Stokes Group,SMB,HR Tech,West,24585.98,2024-03-29
ACC-00960,"Howard, Silva and Hall",Enterprise,EdTech,Northeast,297595.23,2025-02-19
ACC-00961,Garcia Ltd,Mid-Market,InsurTech,West,72900.16,2024-03-11
ACC-00962,Adams Ltd,Enterprise,InsurTech,Northeast,315103.0,2025-07-26
ACC-00963,Gallagher and Sons,Enterprise,E-commerce,Northeast,388619.18,2024-10-10
ACC-00964,"Bradford, Salinas and Kelly",SMB,HR Tech,South,23805.14,2025-08-11
ACC-00965,Thompson PLC,SMB,Cybersecurity,South,16606.05,2025-07-26
ACC-00966,Drake-Wolfe,SMB,Legal Tech,Northeast,24099.26,2026-04-02
ACC-00967,"Johnson, Haynes and Meza",SMB,Legal Tech,EMEA,21823.5,2025-08-11
ACC-00968,"Thomas, Vaughan and Copeland",SMB,Logistics,South,17573.87,2026-02-27
ACC-00969,Weaver-Thompson,SMB,E-commerce,South,19587.11,2025-08-23
ACC-00970,Davis and Sons,Mid-Market,Logistics,West,41758.28,2025-01-26
ACC-00971,"Robinson, Fox and Smith",Mid-Market,HR Tech,Midwest,77010.49,2025-02-26
ACC-00972,"Harris, Anderson and Love",Enterprise,InsurTech,EMEA,93014.19,2026-05-02
ACC-00973,Brown-Hernandez,SMB,Legal Tech,West,14781.82,2026-02-05
ACC-00974,"Stark, Schroeder and Mathis",Mid-Market,HealthTech,EMEA,85540.76,2025-05-02
ACC-00975,Yu-Brooks,SMB,HR Tech,EMEA,12574.29,2026-02-03
ACC-00976,"Foster, Garcia and Turner",Mid-Market,HR Tech,South,72912.3,2024-08-28
ACC-00977,Daugherty Ltd,Mid-Market,Legal Tech,Midwest,39898.49,2026-05-04
ACC-00978,Conner-Yu,SMB,Data Infrastructure,Northeast,10651.92,2024-04-19
ACC-00979,"Stewart, Mann and Hoffman",SMB,HealthTech,South,18435.06,2026-02-21
ACC-00980,"Buchanan, Walker and Chapman",Mid-Market,FinTech,South,49127.77,2024-11-18
ACC-00981,Gray Ltd,SMB,Data Infrastructure,Northeast,16343.69,2026-02-21
ACC-00982,"Phillips, Thompson and Smith",Enterprise,Legal Tech,South,158848.76,2025-08-13
ACC-00983,"Fry, Myers and Gamble",SMB,InsurTech,South,16131.44,2025-07-07
ACC-00984,"Johnson, Guzman and Mccall",SMB,E-commerce,South,22626.8,2026-03-05
ACC-00985,"Walker, Cunningham and Zuniga",SMB,HealthTech,EMEA,15821.2,2025-12-06
ACC-00986,Rivera Inc,SMB,HR Tech,South,17877.14,2024-11-29
ACC-00987,Reed LLC,SMB,Legal Tech,Midwest,17325.58,2024-08-30
ACC-00988,Fields Inc,SMB,Data Infrastructure,Northeast,14220.71,2025-05-25
ACC-00989,"Santiago, Daniel and Rogers",SMB,EdTech,Northeast,14206.33,2025-02-14
ACC-00990,Baker and Sons,SMB,Cybersecurity,EMEA,10229.37,2025-08-12
ACC-00991,"Jones, Scott and Rodriguez",Mid-Market,HealthTech,Northeast,77265.69,2025-07-22
ACC-00992,Williams Group,SMB,EdTech,Midwest,10479.34,2026-01-26
ACC-00993,"Barnes, Jackson and Gutierrez",SMB,FinTech,Midwest,15165.85,2024-05-17
ACC-00994,Bell-Bennett,Enterprise,InsurTech,EMEA,313373.7,2026-03-15
ACC-00995,Kramer-Lane,SMB,Legal Tech,EMEA,22594.53,2024-02-18
ACC-00996,"Perez, Hayes and Lloyd",SMB,Cybersecurity,West,11662.94,2024-09-17
ACC-00997,Phillips LLC,SMB,HealthTech,South,20658.08,2024-09-23
ACC-00998,Lynn-Jones,SMB,InsurTech,EMEA,23841.36,2024-09-20
ACC-00999,Barron and Sons,SMB,EdTech,West,13968.54,2025-11-26
ACC-01000,"Jones, Mcmahon and Spence",Enterprise,HR Tech,EMEA,268527.28,2025-10-26
ACC-01001,Wheeler-Austin,SMB,Legal Tech,Northeast,13526.53,2025-06-06
ACC-01002,Bush-Reynolds,SMB,Logistics,West,14478.21,2024-10-20
ACC-01003,"Martin, Preston and Moore",SMB,Cybersecurity,Midwest,18889.87,2024-12-11
ACC-01004,Rivera and Sons,SMB,Data Infrastructure,EMEA,14881.14,2024-03-14
ACC-01005,Terry-Bowen,SMB,E-commerce,Midwest,13329.2,2025-10-30
ACC-01006,"Fernandez, Guerrero and Evans",SMB,Legal Tech,EMEA,18958.95,2024-10-04
ACC-01007,Williams PLC,Enterprise,E-commerce,EMEA,251490.06,2025-04-06
ACC-01008,"Larsen, Hernandez and Ward",SMB,Cybersecurity,West,10125.68,2024-08-28
ACC-01009,Miller-Colon,Mid-Market,HealthTech,Midwest,35849.18,2024-04-15
ACC-01010,"Greene, Gonzalez and Johnson",SMB,Logistics,EMEA,8915.03,2026-02-28
ACC-01011,Little Inc,SMB,HealthTech,West,12461.69,2024-06-08
ACC-01012,Anthony-Parker,SMB,EdTech,Northeast,11899.05,2026-01-25
ACC-01013,Ruiz-Jacobson,SMB,Cybersecurity,Midwest,16954.62,2024-06-23
ACC-01014,Davis-Stephens,SMB,E-commerce,Northeast,22692.1,2025-04-23
ACC-01015,Watson Group,Enterprise,InsurTech,Northeast,260049.04,2024-05-18
ACC-01016,Lopez-Williams,Enterprise,InsurTech,Midwest,273157.59,2025-04-12
ACC-01017,Marshall-Perez,Mid-Market,Data Infrastructure,South,59024.89,2025-10-16
ACC-01018,Elliott-Hernandez,SMB,E-commerce,South,17174.36,2026-04-04
ACC-01019,"Contreras, Miller and Cooper",SMB,Legal Tech,Northeast,15007.46,2024-06-08
ACC-01020,"Gutierrez, Avila and Perez",SMB,FinTech,EMEA,21861.46,2026-05-18
ACC-01021,Randall PLC,SMB,Legal Tech,South,17096.68,2025-12-05
ACC-01022,Sheppard-Mcdaniel,Enterprise,Logistics,Northeast,92831.11,2025-03-16
ACC-01023,Armstrong-Young,Mid-Market,Data Infrastructure,Midwest,76789.88,2025-07-15
ACC-01024,Miller-Orr,SMB,EdTech,EMEA,15430.81,2024-09-12
ACC-01025,"Johnson, Duncan and Black",SMB,EdTech,South,11750.07,2024-03-22
ACC-01026,"Byrd, Oliver and Martinez",SMB,HR Tech,EMEA,20997.15,2025-09-19
ACC-01027,Thompson-Joyce,Mid-Market,Legal Tech,Northeast,67149.71,2025-06-28
ACC-01028,Stokes and Sons,Mid-Market,EdTech,Midwest,80476.33,2024-07-05
ACC-01029,Henderson Ltd,SMB,HealthTech,South,18501.4,2024-10-05
ACC-01030,Harris-Carson,Mid-Market,Logistics,Midwest,45841.84,2024-06-04
ACC-01031,Flowers LLC,SMB,InsurTech,West,11160.94,2024-04-14
ACC-01032,Bartlett-Sloan,SMB,Cybersecurity,South,20360.82,2024-08-26
ACC-01033,Miller PLC,SMB,FinTech,South,11692.2,2025-03-06
ACC-01034,Arnold-Gates,SMB,Logistics,Northeast,15882.64,2026-03-21
ACC-01035,"Ellis, Marks and Buchanan",SMB,HealthTech,Midwest,8952.65,2026-03-05
ACC-01036,"Matthews, Harrington and Rodriguez",SMB,InsurTech,South,11087.26,2026-05-11
ACC-01037,Hernandez PLC,SMB,EdTech,West,10073.35,2026-02-25
ACC-01038,"Chang, Ayers and Buckley",Mid-Market,EdTech,South,41065.54,2024-02-04
ACC-01039,"Chan, Floyd and Dillon",SMB,HealthTech,EMEA,19322.13,2024-08-01
ACC-01040,Humphrey-Baker,SMB,Legal Tech,Northeast,10696.39,2026-01-15
ACC-01041,"Washington, Lynch and Johnson",SMB,InsurTech,EMEA,10076.41,2025-05-07
ACC-01042,Powell-Montgomery,Mid-Market,HR Tech,Northeast,82688.77,2025-11-13
ACC-01043,"Steele, Williams and Preston",SMB,HealthTech,Midwest,18759.45,2024-11-28
ACC-01044,Vaughn-Williams,SMB,Legal Tech,EMEA,10034.04,2026-03-19
ACC-01045,Mccall-Prince,SMB,FinTech,EMEA,21319.08,2025-05-01
ACC-01046,Morgan LLC,Mid-Market,Cybersecurity,Northeast,75101.81,2024-09-11
ACC-01047,Ramirez-Vasquez,SMB,HealthTech,EMEA,13753.18,2026-02-16
ACC-01048,"Cohen, Compton and Perez",Mid-Market,FinTech,Northeast,66897.37,2025-12-19
ACC-01049,Mccann-Ramos,SMB,HealthTech,Midwest,16293.33,2024-11-20
ACC-01050,Adams-Butler,Enterprise,E-commerce,South,317288.54,2024-01-22
ACC-01051,"Davis, Alexander and Mcintyre",Mid-Market,E-commerce,Midwest,41295.26,2024-02-10
ACC-01052,Figueroa-Malone,SMB,Logistics,EMEA,13010.15,2025-12-14
ACC-01053,Nicholson-Robertson,SMB,Data Infrastructure,Midwest,17241.55,2024-11-27
ACC-01054,Jones Ltd,Mid-Market,Legal Tech,EMEA,84440.81,2025-07-21
ACC-01055,"Powell, Deleon and Warren",SMB,InsurTech,Midwest,15639.53,2026-04-19
ACC-01056,"Johnson, Lee and Whitaker",SMB,E-commerce,South,8012.24,2025-10-15
ACC-01057,Wright Group,SMB,Cybersecurity,West,18535.49,2025-01-07
ACC-01058,Hull Ltd,Mid-Market,HR Tech,Northeast,71865.23,2025-11-05
ACC-01059,Hill Group,Enterprise,EdTech,Midwest,252461.63,2025-05-24
ACC-01060,"Sanders, Leblanc and Maldonado",Mid-Market,Cybersecurity,EMEA,43403.39,2025-02-23
ACC-01061,Watson PLC,Mid-Market,HealthTech,West,59008.04,2024-03-09
ACC-01062,Thompson-Harrell,SMB,Cybersecurity,Midwest,22849.38,2024-07-25
ACC-01063,"Arnold, Cooper and Monroe",SMB,HR Tech,West,8540.89,2025-10-19
ACC-01064,Curry-Barker,Mid-Market,Logistics,EMEA,65558.08,2025-08-27
ACC-01065,Johnson-Williams,SMB,E-commerce,Midwest,18301.21,2024-03-13
ACC-01066,"Chan, Lewis and Walker",SMB,HR Tech,South,23782.86,2026-05-02
ACC-01067,Byrd LLC,SMB,FinTech,Northeast,17486.34,2025-03-01
ACC-01068,"Ortiz, Smith and Deleon",Mid-Market,FinTech,EMEA,42278.02,2024-02-11
ACC-01069,"Smith, Buck and Holland",Mid-Market,Legal Tech,West,86399.23,2025-06-15
ACC-01070,"Owen, Walker and Franklin",SMB,HR Tech,EMEA,14550.63,2024-07-16
ACC-01071,Marquez-Fletcher,SMB,HR Tech,EMEA,18630.53,2024-07-02
ACC-01072,Coleman-Bennett,Mid-Market,InsurTech,South,73497.04,2026-02-23
ACC-01073,Stevens-Robinson,Mid-Market,E-commerce,South,70665.78,2025-03-13
ACC-01074,Byrd-Holloway,Enterprise,Cybersecurity,Midwest,260489.29,2025-05-31
ACC-01075,Silva-Smith,SMB,Cybersecurity,EMEA,24973.37,2025-03-29
ACC-01076,"Levy, Franco and Hoffman",Enterprise,E-commerce,EMEA,397353.53,2024-11-28
ACC-01077,"Lynch, Evans and Rodriguez",Mid-Market,EdTech,South,78700.07,2024-11-27
ACC-01078,Rogers LLC,Mid-Market,Data Infrastructure,EMEA,38905.33,2026-02-23
ACC-01079,"Nguyen, Hill and Douglas",Mid-Market,Legal Tech,Northeast,87507.37,2025-04-03
ACC-01080,"Evans, Hernandez and Cannon",Enterprise,FinTech,West,394716.51,2025-09-02
ACC-01081,Trujillo PLC,SMB,Cybersecurity,Northeast,8111.67,2024-08-15
ACC-01082,Guerrero-Becker,SMB,E-commerce,West,21115.89,2025-12-07
ACC-01083,"Johnson, Jimenez and Phillips",Mid-Market,InsurTech,EMEA,61161.0,2025-08-08
ACC-01084,Sullivan-Doyle,SMB,FinTech,South,14046.15,2024-05-21
ACC-01085,"Erickson, Armstrong and Lee",SMB,Data Infrastructure,Midwest,11960.9,2026-04-10
ACC-01086,"Reeves, Parks and Little",SMB,Data Infrastructure,South,17674.1,2024-08-10
ACC-01087,Knox-Powers,Mid-Market,E-commerce,South,36238.66,2026-04-25
ACC-01088,"Evans, Jackson and Sandoval",Enterprise,Data Infrastructure,West,274521.67,2024-11-03
ACC-01089,"White, Davis and Anderson",SMB,Data Infrastructure,South,9334.12,2024-02-27
ACC-01090,Hardy-Hansen,Enterprise,E-commerce,Northeast,362735.68,2025-03-20
ACC-01091,Arroyo LLC,SMB,HealthTech,Midwest,20710.54,2026-05-19
ACC-01092,"Davis, Kelly and Garner",Mid-Market,FinTech,South,28518.32,2025-06-20
ACC-01093,Fisher-Eaton,SMB,InsurTech,EMEA,10542.86,2025-05-29
ACC-01094,Green-Carter,Mid-Market,Cybersecurity,West,68786.29,2025-02-06
ACC-01095,Ruiz Ltd,Enterprise,Data Infrastructure,EMEA,246466.1,2024-08-15
ACC-01096,"Carpenter, Oliver and Kennedy",SMB,EdTech,Midwest,10247.21,2024-03-25
ACC-01097,Mason Ltd,SMB,FinTech,EMEA,14786.25,2024-03-28
ACC-01098,Moreno-Gutierrez,SMB,EdTech,Midwest,20954.56,2025-05-07
ACC-01099,Taylor and Sons,Mid-Market,Logistics,South,67396.15,2024-07-19
ACC-01100,Ortiz-Hudson,Mid-Market,InsurTech,Midwest,40750.48,2024-09-29
ACC-01101,Thomas-Huffman,Mid-Market,E-commerce,EMEA,30823.65,2025-11-18
ACC-01102,Maxwell Group,SMB,E-commerce,Northeast,11238.33,2024-12-18
ACC-01103,Welch-Thompson,Mid-Market,FinTech,Northeast,36001.59,2024-12-24
ACC-01104,"Brown, Hayes and Clark",Mid-Market,Logistics,EMEA,34478.2,2024-02-15
ACC-01105,Johnston and Sons,Enterprise,HR Tech,Midwest,302461.36,2024-06-08
ACC-01106,Glover-Chan,Mid-Market,HealthTech,West,73072.81,2024-09-05
ACC-01107,Mendez Ltd,Enterprise,Cybersecurity,Northeast,94257.32,2025-12-11
ACC-01108,Powell-Sanford,Mid-Market,Legal Tech,South,55627.37,2024-12-05
ACC-01109,Smith-Ferguson,SMB,InsurTech,Midwest,11464.62,2025-06-19
ACC-01110,"Watson, Smith and Morris",Mid-Market,InsurTech,South,65497.73,2024-05-24
ACC-01111,"Lee, Rhodes and Sims",Mid-Market,FinTech,South,62895.32,2025-11-10
ACC-01112,Perez LLC,SMB,Legal Tech,Midwest,9021.87,2024-07-24
ACC-01113,Anderson-Reyes,Mid-Market,Data Infrastructure,Northeast,28450.54,2025-11-01
ACC-01114,"Torres, Brown and Williams",Enterprise,HealthTech,South,294715.58,2025-11-09
ACC-01115,Bryant-Meyer,Mid-Market,E-commerce,West,26240.09,2025-10-26
ACC-01116,"Morgan, Barron and Cowan",SMB,EdTech,EMEA,24602.4,2024-04-11
ACC-01117,Ferrell-Henry,Enterprise,Logistics,EMEA,254783.8,2024-07-09
ACC-01118,Martin Group,SMB,Logistics,EMEA,23747.95,2024-01-23
ACC-01119,Perez Ltd,SMB,InsurTech,Northeast,13670.68,2025-02-06
ACC-01120,Clark Inc,Mid-Market,FinTech,Northeast,69480.24,2024-12-29
ACC-01121,"Wagner, Martinez and Dawson",Mid-Market,HR Tech,EMEA,42932.09,2024-03-04
ACC-01122,Brooks Ltd,Mid-Market,EdTech,West,86368.89,2024-10-13
ACC-01123,Wise-Dean,SMB,E-commerce,South,19167.84,2024-03-30
ACC-01124,"Vang, Stanley and Valdez",Mid-Market,InsurTech,EMEA,81725.6,2025-12-03
ACC-01125,Williams Inc,SMB,HR Tech,EMEA,10596.74,2024-11-15
ACC-01126,Wallace-Martinez,Enterprise,E-commerce,South,258092.46,2024-07-30
ACC-01127,Wells-Hernandez,Mid-Market,Data Infrastructure,EMEA,69463.16,2024-07-26
ACC-01128,"Jennings, Smith and Fisher",Mid-Market,Legal Tech,EMEA,84121.58,2025-03-16
ACC-01129,Bates LLC,Enterprise,Cybersecurity,EMEA,374304.76,2024-11-21
ACC-01130,"Obrien, Taylor and Rivas",SMB,InsurTech,West,11130.3,2026-05-09
ACC-01131,Hunt PLC,Enterprise,FinTech,Northeast,362840.89,2025-02-27
ACC-01132,Campbell Inc,Enterprise,Legal Tech,South,321139.02,2026-04-21
ACC-01133,Gonzalez-Gonzalez,Enterprise,Legal Tech,Midwest,331523.44,2024-04-19
ACC-01134,Decker-Dudley,SMB,FinTech,EMEA,18488.09,2025-09-12
ACC-01135,Warner-Phillips,Mid-Market,HR Tech,EMEA,40091.86,2025-12-04
ACC-01136,Kelley and Sons,SMB,HealthTech,South,10279.47,2026-05-16
ACC-01137,"Fitzpatrick, Rivera and Smith",Mid-Market,E-commerce,Midwest,80388.41,2025-05-18
ACC-01138,"Davis, Rodriguez and Andrews",SMB,Cybersecurity,Midwest,11846.64,2025-02-22
ACC-01139,Hernandez-Davis,Mid-Market,FinTech,Northeast,86762.87,2024-08-15
ACC-01140,"Jones, Cummings and Conway",Mid-Market,HR Tech,Midwest,29298.86,2025-03-25
ACC-01141,"Hall, Hinton and Phillips",Mid-Market,Logistics,Northeast,81340.37,2024-09-09
ACC-01142,Williams-Li,SMB,FinTech,EMEA,20500.64,2025-01-24
ACC-01143,Phelps LLC,Mid-Market,EdTech,EMEA,86044.04,2025-08-08
ACC-01144,"Edwards, Rodgers and Davis",Mid-Market,InsurTech,West,58842.19,2025-04-07
ACC-01145,Smith and Sons,SMB,FinTech,Midwest,16817.95,2025-02-09
ACC-01146,"Holland, Murphy and Kline",Enterprise,FinTech,EMEA,210093.33,2026-02-22
ACC-01147,"Adams, Quinn and Watson",Mid-Market,FinTech,Midwest,43926.66,2025-02-11
ACC-01148,White-Morales,Enterprise,Legal Tech,South,141610.85,2024-10-28
ACC-01149,Nelson-Cruz,Mid-Market,FinTech,EMEA,83738.92,2025-04-19
ACC-01150,Marsh-Banks,Mid-Market,Logistics,West,71972.04,2024-04-25
ACC-01151,Wilson Ltd,SMB,Data Infrastructure,EMEA,10300.21,2025-02-27
ACC-01152,"Brown, Dunlap and Moore",SMB,FinTech,Midwest,15712.57,2025-12-30
ACC-01153,Pruitt-Webb,Enterprise,Logistics,West,167525.51,2025-12-09
ACC-01154,"Gregory, White and James",Mid-Market,Cybersecurity,West,30927.43,2025-12-24
ACC-01155,Carr-Huffman,SMB,E-commerce,West,16904.89,2025-01-28
ACC-01156,"Mcpherson, Anderson and Knapp",Mid-Market,InsurTech,EMEA,86734.0,2025-01-22
ACC-01157,Clay Group,Mid-Market,FinTech,Midwest,84296.43,2025-08-02
ACC-01158,Brown Ltd,Enterprise,Cybersecurity,Midwest,359333.75,2024-07-02
ACC-01159,Smith-Oneill,Mid-Market,FinTech,South,45024.04,2026-01-17
ACC-01160,"Saunders, Ray and Cunningham",Mid-Market,Logistics,Northeast,65719.44,2024-04-30
ACC-01161,"Marks, Stone and Watts",Enterprise,HR Tech,West,282993.7,2024-09-16
ACC-01162,"Davis, Stanley and Wright",SMB,Logistics,South,17239.52,2024-01-06
ACC-01163,Alvarado-Davidson,Mid-Market,Logistics,Midwest,39096.8,2025-11-06
ACC-01164,Combs PLC,SMB,EdTech,South,9349.88,2025-09-06
ACC-01165,"Brown, Schneider and Moore",SMB,InsurTech,Northeast,18536.02,2025-07-24
ACC-01166,Christian-Booth,Mid-Market,HR Tech,West,37014.6,2024-02-26
ACC-01167,Walton LLC,Mid-Market,FinTech,Midwest,80498.9,2025-11-14
ACC-01168,Rivera LLC,Mid-Market,Data Infrastructure,Northeast,46522.22,2024-03-30
ACC-01169,Hunter PLC,SMB,EdTech,Midwest,10742.7,2024-10-18
ACC-01170,"Gray, Montoya and Miller",Mid-Market,Data Infrastructure,EMEA,76174.99,2024-06-30
ACC-01171,Solis-West,Enterprise,Data Infrastructure,Northeast,378758.74,2024-04-05
ACC-01172,West-Wilson,Mid-Market,E-commerce,Northeast,83339.44,2026-04-19
ACC-01173,Mcgee-Smith,SMB,EdTech,EMEA,9103.74,2025-04-27
ACC-01174,Gutierrez-Hawkins,SMB,Legal Tech,Northeast,16959.9,2025-06-21
ACC-01175,Petersen PLC,SMB,HR Tech,EMEA,8989.14,2025-08-08
ACC-01176,"Walsh, Wu and Hart",Mid-Market,InsurTech,West,56438.09,2025-12-06
ACC-01177,"Powers, Clements and Cox",Mid-Market,Legal Tech,South,64574.9,2024-11-20
ACC-01178,Velasquez Group,SMB,Data Infrastructure,EMEA,14015.51,2024-05-12
ACC-01179,Castro-Harvey,Mid-Market,Logistics,EMEA,72397.01,2025-05-24
ACC-01180,Moran-Cox,SMB,Cybersecurity,EMEA,11956.27,2024-10-24
ACC-01181,Wilson-Malone,Enterprise,FinTech,West,97435.91,2025-10-02
ACC-01182,Smith LLC,Mid-Market,HR Tech,EMEA,89934.16,2025-02-27
ACC-01183,"Brandt, Carter and Boyd",SMB,E-commerce,EMEA,21702.74,2024-08-05
ACC-01184,"Rodriguez, Prince and Vasquez",SMB,HR Tech,Northeast,12325.1,2024-03-10
ACC-01185,"Newton, Ortiz and King",SMB,InsurTech,EMEA,13506.71,2024-01-07
ACC-01186,Lopez Group,SMB,E-commerce,Northeast,14732.84,2025-08-05
ACC-01187,Bryant and Sons,Mid-Market,FinTech,Midwest,37611.01,2026-05-03
ACC-01188,"Morgan, Sherman and Williams",SMB,Logistics,South,21553.32,2025-10-23
ACC-01189,"Monroe, Chapman and Barton",SMB,Cybersecurity,South,23164.99,2025-07-03
ACC-01190,Ellis-Lawrence,Enterprise,Logistics,South,377614.89,2024-02-27
ACC-01191,"Taylor, Porter and Moreno",Mid-Market,Legal Tech,EMEA,72122.67,2024-11-19
ACC-01192,Tran Group,Mid-Market,FinTech,Midwest,62530.85,2024-12-05
ACC-01193,"Webb, Romero and Morse",Mid-Market,E-commerce,West,88024.86,2024-10-14
ACC-01194,Holt and Sons,Mid-Market,E-commerce,South,65723.21,2026-05-12
ACC-01195,"Ochoa, Garcia and Sandoval",SMB,Data Infrastructure,South,11185.44,2024-04-29
ACC-01196,"Andrade, Gordon and Cruz",Mid-Market,Legal Tech,Northeast,71139.6,2024-10-05
ACC-01197,"Moon, Farmer and Hill",SMB,Logistics,Midwest,14316.92,2026-04-29
ACC-01198,Waller-Chavez,Enterprise,HR Tech,EMEA,183718.67,2024-04-24
ACC-01199,Taylor PLC,SMB,FinTech,Midwest,23527.02,2025-03-30
ACC-01200,"Tanner, Hunt and Cameron",SMB,Logistics,EMEA,10619.32,2024-12-14
ACC-01201,"Valencia, Joseph and Walls",Enterprise,InsurTech,Northeast,330415.29,2024-05-26
ACC-01202,"Robinson, Clark and Klein",Mid-Market,HealthTech,EMEA,68986.62,2024-05-15
ACC-01203,"Reed, Chambers and Zavala",SMB,FinTech,South,14589.0,2025-06-18
ACC-01204,"Hester, Thompson and Daniels",SMB,Legal Tech,West,19679.89,2025-08-31
ACC-01205,"Morris, Wilson and Bell",Enterprise,E-commerce,South,365647.62,2024-04-15
ACC-01206,Aguilar-Bender,SMB,Legal Tech,West,17818.52,2024-11-15
ACC-01207,"Butler, Adkins and Skinner",Mid-Market,HR Tech,Northeast,38036.11,2024-10-20
ACC-01208,Rich-Henderson,SMB,E-commerce,South,19409.11,2024-10-06
ACC-01209,Mills Inc,SMB,Legal Tech,West,8259.36,2025-09-29
ACC-01210,Thomas-Santiago,Mid-Market,HealthTech,Midwest,60264.37,2025-07-16
ACC-01211,Adams and Sons,SMB,Cybersecurity,Northeast,17759.41,2024-06-24
ACC-01212,Vega-Thomas,SMB,Data Infrastructure,Northeast,17189.81,2024-02-21
ACC-01213,Vaughn LLC,SMB,Logistics,West,9800.76,2024-02-25
ACC-01214,Molina Inc,SMB,EdTech,Midwest,19979.52,2025-08-29
ACC-01215,Cervantes-Garcia,Mid-Market,Logistics,EMEA,48115.58,2024-12-06
ACC-01216,"Stevenson, Hancock and Newton",Mid-Market,InsurTech,West,88289.32,2026-02-12
ACC-01217,"Price, Dixon and Robles",Mid-Market,Data Infrastructure,Midwest,31039.55,2026-04-01
ACC-01218,"Roberts, Beck and House",Enterprise,Logistics,West,231231.09,2025-12-01
ACC-01219,Butler-French,Mid-Market,Logistics,South,40060.12,2024-08-17
ACC-01220,"Edwards, Arnold and Smith",SMB,Data Infrastructure,Northeast,23518.65,2025-02-05
ACC-01221,Harris-Melton,SMB,E-commerce,Northeast,15705.81,2024-01-31
ACC-01222,Greer-Pruitt,SMB,HealthTech,Northeast,16137.09,2026-05-16
ACC-01223,"Mckinney, Richardson and Chapman",SMB,E-commerce,EMEA,17769.53,2025-06-04
ACC-01224,"Morrison, Parsons and Brandt",SMB,HealthTech,Northeast,17454.55,2024-03-13
ACC-01225,Cole-Lucero,Mid-Market,InsurTech,South,51053.07,2025-02-27
ACC-01226,Lopez and Sons,SMB,HR Tech,EMEA,10703.34,2025-05-08
ACC-01227,"Palmer, Bennett and Patterson",SMB,E-commerce,Midwest,21836.57,2025-08-28
ACC-01228,"Baker, Martin and Singleton",SMB,EdTech,EMEA,21384.56,2025-07-11
ACC-01229,Rivera Ltd,Mid-Market,Cybersecurity,West,73058.86,2025-12-29
ACC-01230,Williams LLC,Mid-Market,Logistics,West,63490.6,2025-04-19
ACC-01231,"Williams, Randolph and Gilbert",SMB,HealthTech,South,10994.96,2025-02-19
ACC-01232,"Turner, Tyler and Pierce",SMB,HealthTech,EMEA,21112.84,2025-01-23
ACC-01233,Bowers LLC,SMB,FinTech,West,11699.4,2024-05-22
ACC-01234,"Robinson, White and Jones",Enterprise,FinTech,Midwest,294873.23,2025-04-08
ACC-01235,"Moore, Daniels and Powell",SMB,EdTech,EMEA,17824.83,2024-07-19
ACC-01236,Walker-Lewis,SMB,E-commerce,Northeast,17694.7,2025-11-26
